state,is_state,name,date,label,count
CT,TRUE,Connecticut,2015-03-01,Cocaine (T40.5),124
CT,TRUE,Connecticut,2015-04-01,Cocaine (T40.5),125
CT,TRUE,Connecticut,2015-05-01,Cocaine (T40.5),124
CT,TRUE,Connecticut,2015-06-01,Cocaine (T40.5),126
CT,TRUE,Connecticut,2015-07-01,Cocaine (T40.5),133
CT,TRUE,Connecticut,2015-08-01,Cocaine (T40.5),134
CT,TRUE,Connecticut,2015-09-01,Cocaine (T40.5),139
CT,TRUE,Connecticut,2015-10-01,Cocaine (T40.5),155
CT,TRUE,Connecticut,2015-11-01,Cocaine (T40.5),164
CT,TRUE,Connecticut,2015-12-01,Cocaine (T40.5),168
CT,TRUE,Connecticut,2016-01-01,Cocaine (T40.5),171
CT,TRUE,Connecticut,2016-02-01,Cocaine (T40.5),177
CT,TRUE,Connecticut,2016-03-01,Cocaine (T40.5),179
CT,TRUE,Connecticut,2016-04-01,Cocaine (T40.5),186
CT,TRUE,Connecticut,2016-05-01,Cocaine (T40.5),195
CT,TRUE,Connecticut,2016-06-01,Cocaine (T40.5),197
CT,TRUE,Connecticut,2016-07-01,Cocaine (T40.5),201
CT,TRUE,Connecticut,2016-08-01,Cocaine (T40.5),211
CT,TRUE,Connecticut,2016-09-01,Cocaine (T40.5),223
CT,TRUE,Connecticut,2016-10-01,Cocaine (T40.5),223
CT,TRUE,Connecticut,2016-11-01,Cocaine (T40.5),224
CT,TRUE,Connecticut,2016-12-01,Cocaine (T40.5),237
CT,TRUE,Connecticut,2017-01-01,Cocaine (T40.5),250
CT,TRUE,Connecticut,2017-02-01,Cocaine (T40.5),247
CT,TRUE,Connecticut,2017-03-01,Cocaine (T40.5),259
CT,TRUE,Connecticut,2017-04-01,Cocaine (T40.5),267
CT,TRUE,Connecticut,2017-05-01,Cocaine (T40.5),280
CT,TRUE,Connecticut,2017-06-01,Cocaine (T40.5),278
CT,TRUE,Connecticut,2017-07-01,Cocaine (T40.5),286
CT,TRUE,Connecticut,2017-08-01,Cocaine (T40.5),292
CT,TRUE,Connecticut,2017-09-01,Cocaine (T40.5),287
CT,TRUE,Connecticut,2017-10-01,Cocaine (T40.5),282
CT,TRUE,Connecticut,2015-01-01,Heroin (T40.1),298
CT,TRUE,Connecticut,2015-02-01,Heroin (T40.1),302
CT,TRUE,Connecticut,2015-03-01,Heroin (T40.1),294
CT,TRUE,Connecticut,2015-04-01,Heroin (T40.1),306
CT,TRUE,Connecticut,2015-05-01,Heroin (T40.1),306
CT,TRUE,Connecticut,2015-06-01,Heroin (T40.1),309
CT,TRUE,Connecticut,2015-07-01,Heroin (T40.1),338
CT,TRUE,Connecticut,2015-08-01,Heroin (T40.1),341
CT,TRUE,Connecticut,2015-09-01,Heroin (T40.1),353
CT,TRUE,Connecticut,2015-10-01,Heroin (T40.1),368
CT,TRUE,Connecticut,2015-11-01,Heroin (T40.1),382
CT,TRUE,Connecticut,2015-12-01,Heroin (T40.1),394
CT,TRUE,Connecticut,2016-01-01,Heroin (T40.1),403
CT,TRUE,Connecticut,2016-02-01,Heroin (T40.1),410
CT,TRUE,Connecticut,2016-03-01,Heroin (T40.1),424
CT,TRUE,Connecticut,2016-04-01,Heroin (T40.1),436
CT,TRUE,Connecticut,2016-05-01,Heroin (T40.1),454
CT,TRUE,Connecticut,2016-06-01,Heroin (T40.1),462
CT,TRUE,Connecticut,2016-07-01,Heroin (T40.1),454
CT,TRUE,Connecticut,2016-08-01,Heroin (T40.1),461
CT,TRUE,Connecticut,2016-09-01,Heroin (T40.1),456
CT,TRUE,Connecticut,2016-10-01,Heroin (T40.1),443
CT,TRUE,Connecticut,2016-11-01,Heroin (T40.1),451
CT,TRUE,Connecticut,2016-12-01,Heroin (T40.1),459
CT,TRUE,Connecticut,2017-01-01,Heroin (T40.1),470
CT,TRUE,Connecticut,2017-02-01,Heroin (T40.1),468
CT,TRUE,Connecticut,2017-03-01,Heroin (T40.1),475
CT,TRUE,Connecticut,2017-04-01,Heroin (T40.1),464
CT,TRUE,Connecticut,2017-05-01,Heroin (T40.1),472
CT,TRUE,Connecticut,2017-06-01,Heroin (T40.1),473
CT,TRUE,Connecticut,2017-07-01,Heroin (T40.1),473
CT,TRUE,Connecticut,2017-08-01,Heroin (T40.1),468
CT,TRUE,Connecticut,2017-09-01,Heroin (T40.1),460
CT,TRUE,Connecticut,2017-10-01,Heroin (T40.1),453
CT,TRUE,Connecticut,2015-01-01,Methadone (T40.3),58
CT,TRUE,Connecticut,2015-02-01,Methadone (T40.3),54
CT,TRUE,Connecticut,2015-03-01,Methadone (T40.3),57
CT,TRUE,Connecticut,2015-04-01,Methadone (T40.3),57
CT,TRUE,Connecticut,2015-05-01,Methadone (T40.3),58
CT,TRUE,Connecticut,2015-06-01,Methadone (T40.3),62
CT,TRUE,Connecticut,2015-07-01,Methadone (T40.3),74
CT,TRUE,Connecticut,2015-08-01,Methadone (T40.3),76
CT,TRUE,Connecticut,2015-09-01,Methadone (T40.3),76
CT,TRUE,Connecticut,2015-10-01,Methadone (T40.3),75
CT,TRUE,Connecticut,2015-11-01,Methadone (T40.3),77
CT,TRUE,Connecticut,2015-12-01,Methadone (T40.3),73
CT,TRUE,Connecticut,2016-01-01,Methadone (T40.3),72
CT,TRUE,Connecticut,2016-02-01,Methadone (T40.3),72
CT,TRUE,Connecticut,2016-03-01,Methadone (T40.3),71
CT,TRUE,Connecticut,2016-04-01,Methadone (T40.3),73
CT,TRUE,Connecticut,2016-05-01,Methadone (T40.3),74
CT,TRUE,Connecticut,2016-06-01,Methadone (T40.3),72
CT,TRUE,Connecticut,2016-07-01,Methadone (T40.3),62
CT,TRUE,Connecticut,2016-08-01,Methadone (T40.3),64
CT,TRUE,Connecticut,2016-09-01,Methadone (T40.3),65
CT,TRUE,Connecticut,2016-10-01,Methadone (T40.3),66
CT,TRUE,Connecticut,2016-11-01,Methadone (T40.3),68
CT,TRUE,Connecticut,2016-12-01,Methadone (T40.3),71
CT,TRUE,Connecticut,2017-01-01,Methadone (T40.3),67
CT,TRUE,Connecticut,2017-02-01,Methadone (T40.3),70
CT,TRUE,Connecticut,2017-03-01,Methadone (T40.3),73
CT,TRUE,Connecticut,2017-04-01,Methadone (T40.3),78
CT,TRUE,Connecticut,2017-05-01,Methadone (T40.3),81
CT,TRUE,Connecticut,2017-06-01,Methadone (T40.3),85
CT,TRUE,Connecticut,2017-07-01,Methadone (T40.3),87
CT,TRUE,Connecticut,2017-08-01,Methadone (T40.3),87
CT,TRUE,Connecticut,2017-09-01,Methadone (T40.3),81
CT,TRUE,Connecticut,2017-10-01,Methadone (T40.3),83
CT,TRUE,Connecticut,2015-01-01,Natural & semi-synthetic opioids (T40.2),170
CT,TRUE,Connecticut,2015-02-01,Natural & semi-synthetic opioids (T40.2),168
CT,TRUE,Connecticut,2015-03-01,Natural & semi-synthetic opioids (T40.2),174
CT,TRUE,Connecticut,2015-04-01,Natural & semi-synthetic opioids (T40.2),164
CT,TRUE,Connecticut,2015-05-01,Natural & semi-synthetic opioids (T40.2),166
CT,TRUE,Connecticut,2015-06-01,Natural & semi-synthetic opioids (T40.2),174
CT,TRUE,Connecticut,2015-07-01,Natural & semi-synthetic opioids (T40.2),183
CT,TRUE,Connecticut,2015-08-01,Natural & semi-synthetic opioids (T40.2),177
CT,TRUE,Connecticut,2015-09-01,Natural & semi-synthetic opioids (T40.2),181
CT,TRUE,Connecticut,2015-10-01,Natural & semi-synthetic opioids (T40.2),184
CT,TRUE,Connecticut,2015-11-01,Natural & semi-synthetic opioids (T40.2),188
CT,TRUE,Connecticut,2015-12-01,Natural & semi-synthetic opioids (T40.2),182
CT,TRUE,Connecticut,2016-01-01,Natural & semi-synthetic opioids (T40.2),180
CT,TRUE,Connecticut,2016-02-01,Natural & semi-synthetic opioids (T40.2),184
CT,TRUE,Connecticut,2016-03-01,Natural & semi-synthetic opioids (T40.2),177
CT,TRUE,Connecticut,2016-04-01,Natural & semi-synthetic opioids (T40.2),188
CT,TRUE,Connecticut,2016-05-01,Natural & semi-synthetic opioids (T40.2),186
CT,TRUE,Connecticut,2016-06-01,Natural & semi-synthetic opioids (T40.2),188
CT,TRUE,Connecticut,2016-07-01,Natural & semi-synthetic opioids (T40.2),183
CT,TRUE,Connecticut,2016-08-01,Natural & semi-synthetic opioids (T40.2),192
CT,TRUE,Connecticut,2016-09-01,Natural & semi-synthetic opioids (T40.2),192
CT,TRUE,Connecticut,2016-10-01,Natural & semi-synthetic opioids (T40.2),195
CT,TRUE,Connecticut,2016-11-01,Natural & semi-synthetic opioids (T40.2),201
CT,TRUE,Connecticut,2016-12-01,Natural & semi-synthetic opioids (T40.2),214
CT,TRUE,Connecticut,2017-01-01,Natural & semi-synthetic opioids (T40.2),209
CT,TRUE,Connecticut,2017-02-01,Natural & semi-synthetic opioids (T40.2),205
CT,TRUE,Connecticut,2017-03-01,Natural & semi-synthetic opioids (T40.2),213
CT,TRUE,Connecticut,2017-04-01,Natural & semi-synthetic opioids (T40.2),208
CT,TRUE,Connecticut,2017-05-01,Natural & semi-synthetic opioids (T40.2),223
CT,TRUE,Connecticut,2017-06-01,Natural & semi-synthetic opioids (T40.2),216
CT,TRUE,Connecticut,2017-07-01,Natural & semi-synthetic opioids (T40.2),218
CT,TRUE,Connecticut,2017-08-01,Natural & semi-synthetic opioids (T40.2),212
CT,TRUE,Connecticut,2017-09-01,Natural & semi-synthetic opioids (T40.2),209
CT,TRUE,Connecticut,2017-10-01,Natural & semi-synthetic opioids (T40.2),204
CT,TRUE,Connecticut,2015-01-01,Number of Deaths,30221
CT,TRUE,Connecticut,2015-02-01,Number of Deaths,30349
CT,TRUE,Connecticut,2015-03-01,Number of Deaths,30497
CT,TRUE,Connecticut,2015-04-01,Number of Deaths,30431
CT,TRUE,Connecticut,2015-05-01,Number of Deaths,30437
CT,TRUE,Connecticut,2015-06-01,Number of Deaths,30508
CT,TRUE,Connecticut,2015-07-01,Number of Deaths,30612
CT,TRUE,Connecticut,2015-08-01,Number of Deaths,30549
CT,TRUE,Connecticut,2015-09-01,Number of Deaths,30556
CT,TRUE,Connecticut,2015-10-01,Number of Deaths,30615
CT,TRUE,Connecticut,2015-11-01,Number of Deaths,30751
CT,TRUE,Connecticut,2015-12-01,Number of Deaths,30600
CT,TRUE,Connecticut,2016-01-01,Number of Deaths,30368
CT,TRUE,Connecticut,2016-02-01,Number of Deaths,30231
CT,TRUE,Connecticut,2016-03-01,Number of Deaths,30162
CT,TRUE,Connecticut,2016-04-01,Number of Deaths,30198
CT,TRUE,Connecticut,2016-05-01,Number of Deaths,30198
CT,TRUE,Connecticut,2016-06-01,Number of Deaths,30188
CT,TRUE,Connecticut,2016-07-01,Number of Deaths,30094
CT,TRUE,Connecticut,2016-08-01,Number of Deaths,30156
CT,TRUE,Connecticut,2016-09-01,Number of Deaths,30088
CT,TRUE,Connecticut,2016-10-01,Number of Deaths,30155
CT,TRUE,Connecticut,2016-11-01,Number of Deaths,30294
CT,TRUE,Connecticut,2016-12-01,Number of Deaths,30641
CT,TRUE,Connecticut,2017-01-01,Number of Deaths,30836
CT,TRUE,Connecticut,2017-02-01,Number of Deaths,31026
CT,TRUE,Connecticut,2017-03-01,Number of Deaths,31064
CT,TRUE,Connecticut,2017-04-01,Number of Deaths,31108
CT,TRUE,Connecticut,2017-05-01,Number of Deaths,31124
CT,TRUE,Connecticut,2017-06-01,Number of Deaths,31262
CT,TRUE,Connecticut,2017-07-01,Number of Deaths,31359
CT,TRUE,Connecticut,2017-08-01,Number of Deaths,31387
CT,TRUE,Connecticut,2017-09-01,Number of Deaths,31558
CT,TRUE,Connecticut,2017-10-01,Number of Deaths,31524
CT,TRUE,Connecticut,2015-01-01,Number of Drug Overdose Deaths,631
CT,TRUE,Connecticut,2015-02-01,Number of Drug Overdose Deaths,633
CT,TRUE,Connecticut,2015-03-01,Number of Drug Overdose Deaths,639
CT,TRUE,Connecticut,2015-04-01,Number of Drug Overdose Deaths,650
CT,TRUE,Connecticut,2015-05-01,Number of Drug Overdose Deaths,652
CT,TRUE,Connecticut,2015-06-01,Number of Drug Overdose Deaths,670
CT,TRUE,Connecticut,2015-07-01,Number of Drug Overdose Deaths,722
CT,TRUE,Connecticut,2015-08-01,Number of Drug Overdose Deaths,728
CT,TRUE,Connecticut,2015-09-01,Number of Drug Overdose Deaths,748
CT,TRUE,Connecticut,2015-10-01,Number of Drug Overdose Deaths,779
CT,TRUE,Connecticut,2015-11-01,Number of Drug Overdose Deaths,800
CT,TRUE,Connecticut,2015-12-01,Number of Drug Overdose Deaths,799
CT,TRUE,Connecticut,2016-01-01,Number of Drug Overdose Deaths,824
CT,TRUE,Connecticut,2016-02-01,Number of Drug Overdose Deaths,836
CT,TRUE,Connecticut,2016-03-01,Number of Drug Overdose Deaths,849
CT,TRUE,Connecticut,2016-04-01,Number of Drug Overdose Deaths,869
CT,TRUE,Connecticut,2016-05-01,Number of Drug Overdose Deaths,895
CT,TRUE,Connecticut,2016-06-01,Number of Drug Overdose Deaths,909
CT,TRUE,Connecticut,2016-07-01,Number of Drug Overdose Deaths,906
CT,TRUE,Connecticut,2016-08-01,Number of Drug Overdose Deaths,928
CT,TRUE,Connecticut,2016-09-01,Number of Drug Overdose Deaths,929
CT,TRUE,Connecticut,2016-10-01,Number of Drug Overdose Deaths,918
CT,TRUE,Connecticut,2016-11-01,Number of Drug Overdose Deaths,939
CT,TRUE,Connecticut,2016-12-01,Number of Drug Overdose Deaths,974
CT,TRUE,Connecticut,2017-01-01,Number of Drug Overdose Deaths,985
CT,TRUE,Connecticut,2017-02-01,Number of Drug Overdose Deaths,994
CT,TRUE,Connecticut,2017-03-01,Number of Drug Overdose Deaths,1018
CT,TRUE,Connecticut,2017-04-01,Number of Drug Overdose Deaths,1017
CT,TRUE,Connecticut,2017-05-01,Number of Drug Overdose Deaths,1045
CT,TRUE,Connecticut,2017-06-01,Number of Drug Overdose Deaths,1055
CT,TRUE,Connecticut,2017-07-01,Number of Drug Overdose Deaths,1071
CT,TRUE,Connecticut,2017-08-01,Number of Drug Overdose Deaths,1076
CT,TRUE,Connecticut,2017-09-01,Number of Drug Overdose Deaths,1077
CT,TRUE,Connecticut,2017-10-01,Number of Drug Overdose Deaths,1083
CT,TRUE,Connecticut,2015-01-01,"Opioids (T40.0-T40.4,T40.6)",532
CT,TRUE,Connecticut,2015-02-01,"Opioids (T40.0-T40.4,T40.6)",530
CT,TRUE,Connecticut,2015-03-01,"Opioids (T40.0-T40.4,T40.6)",536
CT,TRUE,Connecticut,2015-04-01,"Opioids (T40.0-T40.4,T40.6)",550
CT,TRUE,Connecticut,2015-05-01,"Opioids (T40.0-T40.4,T40.6)",553
CT,TRUE,Connecticut,2015-06-01,"Opioids (T40.0-T40.4,T40.6)",567
CT,TRUE,Connecticut,2015-07-01,"Opioids (T40.0-T40.4,T40.6)",616
CT,TRUE,Connecticut,2015-08-01,"Opioids (T40.0-T40.4,T40.6)",618
CT,TRUE,Connecticut,2015-09-01,"Opioids (T40.0-T40.4,T40.6)",633
CT,TRUE,Connecticut,2015-10-01,"Opioids (T40.0-T40.4,T40.6)",660
CT,TRUE,Connecticut,2015-11-01,"Opioids (T40.0-T40.4,T40.6)",683
CT,TRUE,Connecticut,2015-12-01,"Opioids (T40.0-T40.4,T40.6)",686
CT,TRUE,Connecticut,2016-01-01,"Opioids (T40.0-T40.4,T40.6)",711
CT,TRUE,Connecticut,2016-02-01,"Opioids (T40.0-T40.4,T40.6)",731
CT,TRUE,Connecticut,2016-03-01,"Opioids (T40.0-T40.4,T40.6)",741
CT,TRUE,Connecticut,2016-04-01,"Opioids (T40.0-T40.4,T40.6)",766
CT,TRUE,Connecticut,2016-05-01,"Opioids (T40.0-T40.4,T40.6)",795
CT,TRUE,Connecticut,2016-06-01,"Opioids (T40.0-T40.4,T40.6)",810
CT,TRUE,Connecticut,2016-07-01,"Opioids (T40.0-T40.4,T40.6)",800
CT,TRUE,Connecticut,2016-08-01,"Opioids (T40.0-T40.4,T40.6)",825
CT,TRUE,Connecticut,2016-09-01,"Opioids (T40.0-T40.4,T40.6)",832
CT,TRUE,Connecticut,2016-10-01,"Opioids (T40.0-T40.4,T40.6)",814
CT,TRUE,Connecticut,2016-11-01,"Opioids (T40.0-T40.4,T40.6)",834
CT,TRUE,Connecticut,2016-12-01,"Opioids (T40.0-T40.4,T40.6)",869
CT,TRUE,Connecticut,2017-01-01,"Opioids (T40.0-T40.4,T40.6)",874
CT,TRUE,Connecticut,2017-02-01,"Opioids (T40.0-T40.4,T40.6)",878
CT,TRUE,Connecticut,2017-03-01,"Opioids (T40.0-T40.4,T40.6)",904
CT,TRUE,Connecticut,2017-04-01,"Opioids (T40.0-T40.4,T40.6)",902
CT,TRUE,Connecticut,2017-05-01,"Opioids (T40.0-T40.4,T40.6)",925
CT,TRUE,Connecticut,2017-06-01,"Opioids (T40.0-T40.4,T40.6)",939
CT,TRUE,Connecticut,2017-07-01,"Opioids (T40.0-T40.4,T40.6)",962
CT,TRUE,Connecticut,2017-08-01,"Opioids (T40.0-T40.4,T40.6)",963
CT,TRUE,Connecticut,2017-09-01,"Opioids (T40.0-T40.4,T40.6)",961
CT,TRUE,Connecticut,2017-10-01,"Opioids (T40.0-T40.4,T40.6)",970
CT,TRUE,Connecticut,2015-01-01,Percent with drugs specified,99.5245641838
CT,TRUE,Connecticut,2015-02-01,Percent with drugs specified,99.6840442338
CT,TRUE,Connecticut,2015-03-01,Percent with drugs specified,99.6870109546
CT,TRUE,Connecticut,2015-04-01,Percent with drugs specified,99.6923076923
CT,TRUE,Connecticut,2015-05-01,Percent with drugs specified,99.6932515337
CT,TRUE,Connecticut,2015-06-01,Percent with drugs specified,99.8507462687
CT,TRUE,Connecticut,2015-07-01,Percent with drugs specified,99.8614958449
CT,TRUE,Connecticut,2015-08-01,Percent with drugs specified,100
CT,TRUE,Connecticut,2015-09-01,Percent with drugs specified,99.8663101604
CT,TRUE,Connecticut,2015-10-01,Percent with drugs specified,99.8716302953
CT,TRUE,Connecticut,2015-11-01,Percent with drugs specified,99.875
CT,TRUE,Connecticut,2015-12-01,Percent with drugs specified,99.7496871089
CT,TRUE,Connecticut,2016-01-01,Percent with drugs specified,99.7572815534
CT,TRUE,Connecticut,2016-02-01,Percent with drugs specified,99.7607655502
CT,TRUE,Connecticut,2016-03-01,Percent with drugs specified,99.6466431095
CT,TRUE,Connecticut,2016-04-01,Percent with drugs specified,99.6547756041
CT,TRUE,Connecticut,2016-05-01,Percent with drugs specified,99.6648044693
CT,TRUE,Connecticut,2016-06-01,Percent with drugs specified,99.5599559956
CT,TRUE,Connecticut,2016-07-01,Percent with drugs specified,99.5584988962
CT,TRUE,Connecticut,2016-08-01,Percent with drugs specified,99.5689655172
CT,TRUE,Connecticut,2016-09-01,Percent with drugs specified,99.6770721206
CT,TRUE,Connecticut,2016-10-01,Percent with drugs specified,99.6732026144
CT,TRUE,Connecticut,2016-11-01,Percent with drugs specified,99.6805111821
CT,TRUE,Connecticut,2016-12-01,Percent with drugs specified,99.794661191
CT,TRUE,Connecticut,2017-01-01,Percent with drugs specified,99.7969543147
CT,TRUE,Connecticut,2017-02-01,Percent with drugs specified,99.7987927565
CT,TRUE,Connecticut,2017-03-01,Percent with drugs specified,99.9017681729
CT,TRUE,Connecticut,2017-04-01,Percent with drugs specified,99.8033431662
CT,TRUE,Connecticut,2017-05-01,Percent with drugs specified,99.8086124402
CT,TRUE,Connecticut,2017-06-01,Percent with drugs specified,99.8104265403
CT,TRUE,Connecticut,2017-07-01,Percent with drugs specified,99.8132586368
CT,TRUE,Connecticut,2017-08-01,Percent with drugs specified,99.8141263941
CT,TRUE,Connecticut,2017-09-01,Percent with drugs specified,99.8142989786
CT,TRUE,Connecticut,2017-10-01,Percent with drugs specified,99.8153277932
CT,TRUE,Connecticut,2015-01-01,Psychostimulants with abuse potential (T43.6),18
CT,TRUE,Connecticut,2015-02-01,Psychostimulants with abuse potential (T43.6),16
CT,TRUE,Connecticut,2015-03-01,Psychostimulants with abuse potential (T43.6),13
CT,TRUE,Connecticut,2015-04-01,Psychostimulants with abuse potential (T43.6),13
CT,TRUE,Connecticut,2015-05-01,Psychostimulants with abuse potential (T43.6),14
CT,TRUE,Connecticut,2015-06-01,Psychostimulants with abuse potential (T43.6),14
CT,TRUE,Connecticut,2015-07-01,Psychostimulants with abuse potential (T43.6),17
CT,TRUE,Connecticut,2015-08-01,Psychostimulants with abuse potential (T43.6),18
CT,TRUE,Connecticut,2015-09-01,Psychostimulants with abuse potential (T43.6),18
CT,TRUE,Connecticut,2015-10-01,Psychostimulants with abuse potential (T43.6),20
CT,TRUE,Connecticut,2015-11-01,Psychostimulants with abuse potential (T43.6),22
CT,TRUE,Connecticut,2015-12-01,Psychostimulants with abuse potential (T43.6),23
CT,TRUE,Connecticut,2016-01-01,Psychostimulants with abuse potential (T43.6),24
CT,TRUE,Connecticut,2016-02-01,Psychostimulants with abuse potential (T43.6),25
CT,TRUE,Connecticut,2016-03-01,Psychostimulants with abuse potential (T43.6),26
CT,TRUE,Connecticut,2016-04-01,Psychostimulants with abuse potential (T43.6),26
CT,TRUE,Connecticut,2016-05-01,Psychostimulants with abuse potential (T43.6),24
CT,TRUE,Connecticut,2016-06-01,Psychostimulants with abuse potential (T43.6),23
CT,TRUE,Connecticut,2016-07-01,Psychostimulants with abuse potential (T43.6),21
CT,TRUE,Connecticut,2016-08-01,Psychostimulants with abuse potential (T43.6),25
CT,TRUE,Connecticut,2016-09-01,Psychostimulants with abuse potential (T43.6),25
CT,TRUE,Connecticut,2016-10-01,Psychostimulants with abuse potential (T43.6),26
CT,TRUE,Connecticut,2016-11-01,Psychostimulants with abuse potential (T43.6),24
CT,TRUE,Connecticut,2016-12-01,Psychostimulants with abuse potential (T43.6),22
CT,TRUE,Connecticut,2017-01-01,Psychostimulants with abuse potential (T43.6),23
CT,TRUE,Connecticut,2017-02-01,Psychostimulants with abuse potential (T43.6),26
CT,TRUE,Connecticut,2017-03-01,Psychostimulants with abuse potential (T43.6),29
CT,TRUE,Connecticut,2017-04-01,Psychostimulants with abuse potential (T43.6),28
CT,TRUE,Connecticut,2017-05-01,Psychostimulants with abuse potential (T43.6),30
CT,TRUE,Connecticut,2017-06-01,Psychostimulants with abuse potential (T43.6),31
CT,TRUE,Connecticut,2017-07-01,Psychostimulants with abuse potential (T43.6),33
CT,TRUE,Connecticut,2017-08-01,Psychostimulants with abuse potential (T43.6),28
CT,TRUE,Connecticut,2017-09-01,Psychostimulants with abuse potential (T43.6),30
CT,TRUE,Connecticut,2017-10-01,Psychostimulants with abuse potential (T43.6),30
CT,TRUE,Connecticut,2015-01-01,"Synthetic opioids, excl. methadone (T40.4)",96
CT,TRUE,Connecticut,2015-02-01,"Synthetic opioids, excl. methadone (T40.4)",97
CT,TRUE,Connecticut,2015-03-01,"Synthetic opioids, excl. methadone (T40.4)",103
CT,TRUE,Connecticut,2015-04-01,"Synthetic opioids, excl. methadone (T40.4)",121
CT,TRUE,Connecticut,2015-05-01,"Synthetic opioids, excl. methadone (T40.4)",123
CT,TRUE,Connecticut,2015-06-01,"Synthetic opioids, excl. methadone (T40.4)",123
CT,TRUE,Connecticut,2015-07-01,"Synthetic opioids, excl. methadone (T40.4)",146
CT,TRUE,Connecticut,2015-08-01,"Synthetic opioids, excl. methadone (T40.4)",152
CT,TRUE,Connecticut,2015-09-01,"Synthetic opioids, excl. methadone (T40.4)",161
CT,TRUE,Connecticut,2015-10-01,"Synthetic opioids, excl. methadone (T40.4)",192
CT,TRUE,Connecticut,2015-11-01,"Synthetic opioids, excl. methadone (T40.4)",217
CT,TRUE,Connecticut,2015-12-01,"Synthetic opioids, excl. methadone (T40.4)",214
CT,TRUE,Connecticut,2016-01-01,"Synthetic opioids, excl. methadone (T40.4)",240
CT,TRUE,Connecticut,2016-02-01,"Synthetic opioids, excl. methadone (T40.4)",258
CT,TRUE,Connecticut,2016-03-01,"Synthetic opioids, excl. methadone (T40.4)",273
CT,TRUE,Connecticut,2016-04-01,"Synthetic opioids, excl. methadone (T40.4)",295
CT,TRUE,Connecticut,2016-05-01,"Synthetic opioids, excl. methadone (T40.4)",331
CT,TRUE,Connecticut,2016-06-01,"Synthetic opioids, excl. methadone (T40.4)",369
CT,TRUE,Connecticut,2016-07-01,"Synthetic opioids, excl. methadone (T40.4)",387
CT,TRUE,Connecticut,2016-08-01,"Synthetic opioids, excl. methadone (T40.4)",421
CT,TRUE,Connecticut,2016-09-01,"Synthetic opioids, excl. methadone (T40.4)",443
CT,TRUE,Connecticut,2016-10-01,"Synthetic opioids, excl. methadone (T40.4)",438
CT,TRUE,Connecticut,2016-11-01,"Synthetic opioids, excl. methadone (T40.4)",461
CT,TRUE,Connecticut,2016-12-01,"Synthetic opioids, excl. methadone (T40.4)",508
CT,TRUE,Connecticut,2017-01-01,"Synthetic opioids, excl. methadone (T40.4)",527
CT,TRUE,Connecticut,2017-02-01,"Synthetic opioids, excl. methadone (T40.4)",545
CT,TRUE,Connecticut,2017-03-01,"Synthetic opioids, excl. methadone (T40.4)",575
CT,TRUE,Connecticut,2017-04-01,"Synthetic opioids, excl. methadone (T40.4)",580
CT,TRUE,Connecticut,2017-05-01,"Synthetic opioids, excl. methadone (T40.4)",600
CT,TRUE,Connecticut,2017-06-01,"Synthetic opioids, excl. methadone (T40.4)",608
CT,TRUE,Connecticut,2017-07-01,"Synthetic opioids, excl. methadone (T40.4)",637
